storm_id,cohort_type,GE_obs,GE_z,GE_abs_z,GE_surr_mu,GE_surr_std,GE_surr_cv,LE_obs,LE_z,LE_abs_z,LE_surr_mu,LE_surr_std,LE_surr_cv,C_orient_obs,C_orient_z,C_orient_abs_z,C_orient_surr_mu,C_orient_surr_std,C_orient_surr_cv,A_radial_obs,A_radial_z,A_radial_abs_z,A_radial_surr_mu,A_radial_surr_std,A_radial_surr_cv,S_orient_obs,S_orient_z,S_orient_abs_z,S_orient_surr_mu,S_orient_surr_std,S_orient_surr_cv
Synthetic_Radial_014,Synthetic_Radial,0.9831617568130828,-5.464728355965492,5.464728355965492,0.9847226544230274,0.0002856313256222408,0.0002900627139418347,0.0025285192425970743,4.0307223037883215,4.0307223037883215,0.0023535290494637075,4.341410196831916e-05,0.018446384572888715,1.4605773646736244e-07,0.651230024688262,0.651230024688262,1.457754283620254e-07,4.324998305278744e-10,0.0029668708129807634,0.3829012469348439,5.66743479540039,5.66743479540039,0.071762992736894,0.05489930902156966,0.7650086336572252,1.8096600563994718,-1.2142616137955369,1.2142616137955369,1.8248993698734501,0.012550271950975253,0.006877240552633151
Synthetic_Radial_015,Synthetic_Radial,0.985494454048956,1.4216379820672558,1.4216379820672558,0.9850315505379839,0.0003256127898871621,0.0003305607720981071,0.002422383861583183,1.027800837897344,1.027800837897344,0.0023580938398943753,6.255104908508365e-05,0.026526106807250448,1.4400145188512118e-07,-0.29200679061043067,0.29200679061043067,1.441471017338162e-07,4.977892520942371e-10,0.0034533181228668173,0.2480453532339403,2.937340574809329,2.937340574809329,0.07841663821948533,0.057749079717297924,0.7364391158279943,1.8181351633041178,-0.8308439518206595,0.8308439518206595,1.8306525235330466,0.015065837815474485,0.008229763771002329
Synthetic_Radial_016,Synthetic_Radial,0.9836888659836922,-3.650100880356813,3.650100880356813,0.9848679100670915,0.0003230168475874968,0.0003279798684527798,0.0025607263690957953,3.2575047148888148,3.2575047148888148,0.002378196005184276,5.603379783910599e-05,0.023561471675755633,1.4386560582351761e-07,1.1043499617287684,1.1043499617287684,1.4336559730952011e-07,4.517627394623872e-10,0.0031511017764274465,0.35673289794811924,4.404142765775843,4.404142765775843,0.07888795217890253,0.06308717962640041,0.7997061386830178,1.8174080523317575,-0.6208352850780796,0.6208352850780796,1.8267620688261477,0.015066824838399629,0.008247831009581404
Synthetic_Radial_017,Synthetic_Radial,0.9816862862590454,-6.946924066539692,6.946924066539692,0.985151010230326,0.0004987421672019933,0.0005062596109858146,0.0030567642150130404,4.924055012458995,4.924055012458995,0.0026726774161986953,7.800213298154913e-05,0.029185015924333004,1.4542606808612316e-07,1.1759926624414645,1.1759926624414645,1.4482936175057653e-07,5.064065124758648e-10,0.003496549386156932,0.5333345044473111,5.408337886567998,5.408337886567998,0.10548477582422086,0.07910928229544938,0.7499592398672449,1.8093805012949835,-0.9024289534384482,0.9024289534384482,1.830294994151494,0.023175777745072842,0.012662318270615295
Synthetic_Radial_018,Synthetic_Radial,0.9828710001314779,-4.717768695283012,4.717768695283012,0.985214439130681,0.0004967261317470623,0.0005041807265683723,0.003018007179098133,3.9385762525041303,3.9385762525041303,0.002690594164053525,8.312978856201253e-05,0.03089644274180562,1.4780533412559647e-07,0.9133862355405196,0.9133862355405196,1.473198879463539e-07,5.304796307996654e-10,0.0036008446473173353,0.5052380125962564,4.8412940490472955,4.8412940490472955,0.10556641640049248,0.0825547037923823,0.7820167303814545,1.8167138469916961,-0.6750297976295242,0.6750297976295242,1.8328947311886947,0.023970622116453736,0.013078013542488002
Synthetic_Radial_019,Synthetic_Radial,0.9811459938592514,-12.722298399605535,12.722298399605535,0.9846323474107064,0.0002740348818449966,0.0002783118821612447,0.0025972506070564725,10.813995135467376,10.813995135467376,0.002300038692124451,2.7484005716189095e-05,0.01194936667732919,1.4422611365536752e-07,2.97377974132248,2.97377974132248,1.4286773934015238e-07,4.5578376792326127e-10,0.0031902274075373328,0.3720544312548274,8.143354391620068,8.143354391620068,0.06091202471825682,0.03820813777288249,0.627267570713395,1.8183448891795522,-0.14025621467840432,0.14025621467840432,1.819536818788471,0.008498230267454698,0.0046705459211913766
Synthetic_Radial_020,Synthetic_Radial,0.9810964483915144,-10.957984521939942,10.957984521939942,0.9848604985833699,0.00034349840277298437,0.0003487787389855985,0.002801012268842174,7.763592071973951,7.763592071973951,0.0024480798305778037,4.545994009330304e-05,0.018569631393108535,1.438813589886179e-07,-0.32314035079319237,0.32314035079319237,1.4404964182750123e-07,5.197732134666814e-10,0.0036082672515204968,0.4741908114896371,6.980858065448888,6.980858065448888,0.08133253219504251,0.056276502917604,0.6919310317543796,1.8157288873969426,-0.5740078895174477,0.5740078895174477,1.8246072223029333,0.015467269819027081,0.00847704077346386
Synthetic_Radial_021,Synthetic_Radial,0.9847624643357366,1.090439033128203,1.090439033128203,0.9845119997263159,0.00022969152856875053,0.00023330495578760755,0.00217455068104909,1.0791685620017493,1.0791685620017493,0.002140123232551316,3.190182574883917e-05,0.01490653680531347,1.4545222219497948e-07,0.9165377985332889,0.9165377985332889,1.4493012738735873e-07,5.686380536146391e-10,0.003923505349508771,0.06925601427739175,0.5257391822446094,0.5257391822446094,0.05050829859224495,0.035659726947835445,0.7060171880864866,1.824505396388944,0.23786221430594895,0.23786221430594895,1.822753345903086,0.007365820967959572,0.004041040980399969
Synthetic_Radial_022,Synthetic_Radial,0.9842127440481129,-2.0834248885999265,2.0834248885999265,0.9847569038668024,0.0002611852337867324,0.00026522813169512437,0.002403827592725141,2.377062438666597,2.377062438666597,0.002295138366503006,4.5724177067069995e-05,0.019922187574606048,1.4448844375671357e-07,0.49931172134662744,0.49931172134662744,1.4423324686148403e-07,5.100973452441333e-10,0.0035365896542865266,0.28365940835309944,3.9605945855895297,3.9605945855895297,0.06924210037663503,0.05413765618744542,0.7818603984019482,1.809269133932092,-1.2644703315549009,1.2644703315549009,1.8243046154517044,0.011890734913375887,0.00651795473883904
Synthetic_Radial_023,Synthetic_Radial,0.9804233221026777,-9.362114257411735,9.362114257411735,0.9851601229434582,0.0005059541788510464,0.0005135755772765594,0.0031815657490910283,6.381075632021323,6.381075632021323,0.0026977900595721903,7.581412774832093e-05,0.028102308202677957,1.447418994026886e-07,0.5051123912446519,0.5051123912446519,1.4450154870388052e-07,4.748360772259823e-10,0.0032860048593262694,0.5687079516544622,6.081380664479669,6.081380664479669,0.10546471154179915,0.07617402456194006,0.7222702593846047,1.8102226742641132,-0.8041132254039228,0.8041132254039228,1.8290513498161949,0.023415453143205707,0.01280196597298702
Synthetic_Radial_024,Synthetic_Radial,0.9825877983254994,-4.668744142287739,4.668744142287739,0.9853439456845102,0.0005903402007786134,0.0005991209499622083,0.0031614970540420786,3.9297311006608657,3.9297311006608657,0.0027809295756813907,9.684313371135153e-05,0.034824015150688864,1.468284863852008e-07,1.4160784019787787,1.4160784019787787,1.4612494109559777e-07,4.958265094785087e-10,0.0033931450210755642,0.5507502057936207,4.934637410205891,4.934637410205891,0.11343474605558695,0.08862159939626703,0.7812562065600086,1.810275091154365,-0.865545986068295,0.865545986068295,1.8334485063245674,0.026773176171263888,0.01460263327761535
Synthetic_Radial_025,Synthetic_Radial,0.9851347204733562,1.578557988935532,1.578557988935532,0.9847258973528392,0.00025898517622026406,0.0002630023003520172,0.0022655880429807516,0.9831134351140423,0.9831134351140423,0.0022201211497144984,4.6247859767947835e-05,0.020831232454618053,1.4090826271610109e-07,-2.6918320895910517,2.6918320895910517,1.421261401924418e-07,4.5143441485450703e-10,0.00317627171167491,0.18901825337484301,2.6533216760966476,2.6533216760966476,0.06456699452128165,0.04690394684220523,0.726438441021426,1.8142184036817985,-0.9873390628976415,0.9873390628976415,1.824849188271775,0.010767106243917775,0.005900271821425896
Synthetic_Radial_026,Synthetic_Radial,0.9849857813972416,1.1445387500043893,1.1445387500043893,0.9846891363608066,0.0002591830423297853,0.0002632130616241034,0.0023267202646782377,1.3146259193180834,1.3146259193180834,0.002267746026851358,4.486008958567047e-05,0.019781796124751443,1.4728583148427754e-07,1.4960223771642909,1.4960223771642909,1.4650315929860984e-07,5.221687691405124e-10,0.003564190748169886,0.16974361559937848,2.3240466497660814,2.3240466497660814,0.06294881789066906,0.04595208866273593,0.7299912881893441,1.8278563749594974,0.2904631264359547,0.2904631264359547,1.8250636873266297,0.009614602950963452,0.005268091748097703
Synthetic_Radial_027,Synthetic_Radial,0.9852088281594965,1.427603418910813,1.427603418910813,0.9848037790140951,0.00028372665588236804,0.00028810475947413995,0.002284689521236401,0.5249821265032223,0.5249821265032223,0.0022585587688411317,4.977455526788665e-05,0.022038193529667516,1.4204533191016338e-07,-1.6968750259428547,1.6968750259428547,1.4290076925278984e-07,5.031251297520504e-10,0.003520776071442712,0.13562329533550951,1.6614806396347208,1.6614806396347208,0.061545998556300455,0.04458510981736964,0.7244193101499538,1.7954268237751323,-2.6900188036406223,2.6900188036406223,1.8273992741021545,0.011885586182914885,0.006504099214304469
Synthetic_Radial_028,Synthetic_Radial,0.9847254068054258,-0.39666502695533773,0.39666502695533773,0.984857289507312,0.00033247877308938465,0.00033759081303583996,0.0024488520494849245,1.5187652956255717,1.5187652956255717,0.002364295802188957,5.567433363189533e-05,0.023547956036973846,1.4582134088499552e-07,0.036830293782710966,0.036830293782710966,1.45803940035584e-07,4.714602392305108e-10,0.003233499764242898,0.2879009190158024,3.699118604120095,3.699118604120095,0.07278325817219759,0.05815376143936197,0.7989991503400031,1.821680145773243,-0.4186122726731242,0.4186122726731242,1.8270875442535308,0.01291743895930066,0.007069961699383757
Synthetic_Radial_029,Synthetic_Radial,0.9857967862060081,0.7552149905638103,0.7552149905638103,0.9854154582372432,0.000504926375633766,0.0005123994873558097,0.0027238133306028596,1.3671989353334801,1.3671989353334801,0.0026063367683205494,8.592499443868931e-05,0.03296772521882859,1.457116601416061e-07,0.3234973789552153,0.3234973789552153,1.4554861602247447e-07,5.030044517770547e-10,0.0034558967967279644,0.319208393215755,3.0166041318876093,3.0166041318876093,0.09822767134607342,0.07325479652127524,0.7457653787031141,1.8270485791827489,-0.5166020477011037,0.5166020477011037,1.838743803845141,0.022638750105462357,0.012312074177005184
Synthetic_Radial_030,Synthetic_Radial,0.9838220065011243,-3.241815564248984,3.241815564248984,0.9848766639329254,0.00032532925074151193,0.0003303248646810643,0.002541825615096274,2.8611828686536427,2.8611828686536427,0.002389346348135677,5.329238678517765e-05,0.022304169843127036,1.4357986454043362e-07,-0.21108305433471747,0.21108305433471747,1.4369576767774854e-07,5.480878350240373e-10,0.003814197381622167,0.3734398452649719,4.610086451030012,4.610086451030012,0.07868180181892158,0.06393763903832729,0.8126102549692603,1.8142194106191072,-0.8177305389954881,0.8177305389954881,1.82715076471783,0.015813710606662857,0.008654847159860035
Synthetic_Radial_031,Synthetic_Radial,0.9856190520578727,0.6874150233321764,0.6874150233321764,0.9853043763620833,0.0004577666830389925,0.0004645941843155948,0.0026578414994267,1.3613420583184588,1.3613420583184588,0.0025447031909269805,8.310792019320011e-05,0.03265918023636639,1.4382908811712897e-07,-1.2677925289591263,1.2677925289591263,1.445380102116754e-07,5.581783184969958e-10,0.0038617831800532693,0.28127304723466273,2.832887430165066,2.832887430165066,0.08978008626983364,0.06759638908448908,0.7529107165321218,1.8252964146216257,-0.5582363845046484,0.5582363845046484,1.8365945140722584,0.020238916279346056,0.011019806562777722
Synthetic_Radial_032,Synthetic_Radial,0.9808199630799266,-9.045104224299726,9.045104224299726,0.9850880486749882,0.00047186693267174326,0.00047900990505971323,0.0030982603459898594,6.255427393636608,6.255427393636608,0.0026605305852591753,6.9975994753059e-05,0.026301518619805973,1.455326507190307e-07,0.8844291443201807,0.8844291443201807,1.4505576220550487e-07,5.382048832723452e-10,0.003710305366597521,0.5573394622695763,6.091064843770126,6.091064843770126,0.10169562294466736,0.074805284626849,0.7355801799534186,1.8145810944194878,-0.6612219294034238,0.6612219294034238,1.8289177875489517,0.02168211986214336,0.011855163752980435
Synthetic_Radial_033,Synthetic_Radial,0.9834638750050412,-3.9056802283992003,3.9056802283992003,0.9851977075604007,0.0004439258848808734,0.0004505957347177511,0.0028581532198322826,3.0623709855576364,3.0623709855576364,0.0026107687780585792,8.078199534870705e-05,0.03094184211052054,1.466029722156523e-07,-0.7719774453235193,0.7719774453235193,1.4697956614303406e-07,4.868302205110913e-10,0.0033122080917645453,0.45362283693552263,4.534132815832967,4.534132815832967,0.09670774966257831,0.07871738693275158,0.8139718606480801,1.8143790638459194,-0.8420889214505258,0.8420889214505258,1.832366429030441,0.02136041067099609,0.011657281170713683
Synthetic_Radial_034,Synthetic_Radial,0.9774702747674237,-14.39693134231064,14.39693134231064,0.9851073289148421,0.0005304640239949773,0.0005384834813672317,0.0034165098038899462,10.96211748007552,10.96211748007552,0.002733833381928396,6.227596194259446e-05,0.02277972108010709,1.4570718950851405e-07,-0.1455164055374911,0.1455164055374911,1.45775257835737e-07,4.667708123116388e-10,0.0032019673110116704,0.6040898678357166,8.099899799816727,8.099899799816727,0.09815544094713535,0.062461813032789484,0.6363560942667851,1.8141037498459605,-0.5956006463340964,0.5956006463340964,1.825914844254863,0.019830560092578494,0.01086061606594818
Synthetic_Radial_035,Synthetic_Radial,0.9821071895913549,-10.314908525743427,10.314908525743427,0.9847427991254567,0.0002555145803968181,0.00025947341846366316,0.002634715488203494,7.311327999204315,7.311327999204315,0.002376937965305102,3.525727687434042e-05,0.0148330656391286,1.4543278734919632e-07,0.34238529138594265,0.34238529138594265,1.452659931765495e-07,4.861534404169038e-10,0.0033466201081622147,0.4151661173235099,7.09256491341469,7.09256491341469,0.07178327770254402,0.04841447964253497,0.6744534547792695,1.817684527935362,-0.44702940604177777,0.44702940604177777,1.822688108303749,0.011192955766029291,0.006140905684867647
Synthetic_Radial_036,Synthetic_Radial,0.9811903488681551,-13.128592853036183,13.128592853036183,0.9847272772364412,0.0002694065079746492,0.00027358489421603466,0.0026696360929087575,9.096711337180867,9.096711337180867,0.0023664402020925953,3.333027403872895e-05,0.014084562117889606,1.4564509568213043e-07,1.7928821132716724,1.7928821132716724,1.4479753444945813e-07,4.717367328829365e-10,0.0032578833389200913,0.42182840832019763,7.745790632720903,7.745790632720903,0.06949713296834553,0.045486805937632366,0.6545134165131118,1.8141958841275818,-0.5566970240693717,0.5566970240693717,1.8205856764058022,0.011478042815740636,0.006304588113861396
Synthetic_Radial_037,Synthetic_Radial,0.98450181715069,-1.6868495774091996,1.6868495774091996,0.9851600058955593,0.00039018816615135713,0.0003960657799909982,0.0026514977976430315,2.0134814389282063,2.0134814389282063,0.002509914644379978,7.031758451418259e-05,0.028015926614722454,1.4429320848835144e-07,-0.13316323148152218,0.13316323148152218,1.443568576791872e-07,4.76978719257833e-10,0.0033041410209747202,0.3499549802939602,3.681800832310665,3.681800832310665,0.09141548227586638,0.07022093529490431,0.7681514503443628,1.8322093142609976,-0.08362745088105103,0.08362745088105103,1.833753688798008,0.01846731570382703,0.010070772218008159
Synthetic_Radial_038,Synthetic_Radial,0.9735849130392462,-22.818969762230157,22.818969762230157,0.9849821564538707,0.0004994635389135813,0.0005070787685243366,0.003717922858287846,17.474545688013425,17.474545688013425,0.0027739813250687883,5.401808622652798e-05,0.0194731254024269,1.4614028680644632e-07,0.8727170149478682,0.8727170149478682,1.4569563933317093e-07,5.084978849495107e-10,0.003490114029237875,0.5647739349721161,8.425319295148926,8.425319295148926,0.08374101820835811,0.05709373139511741,0.6817893144358395,1.8197083982655304,-0.2385691031512021,0.2385691031512021,1.8235472586500727,0.016091188396138188,0.008824113726584346
Synthetic_Radial_039,Synthetic_Radial,0.9811991887333342,-13.255687483841209,13.255687483841209,0.9846454299580639,0.00025998208057296195,0.00026403624356817517,0.0025917801931397686,10.739012629055793,10.739012629055793,0.00230970786815429,2.626613116025981e-05,0.011372057700906251,1.453374322090211e-07,1.507414175174378,1.507414175174378,1.446562167343066e-07,4.509099567547147e-10,0.0031170927170740856,0.40393077899311663,9.294564429560022,9.294564429560022,0.06081537521259845,0.03691570555797048,0.607012707367397,1.8216583680580867,0.3195780739742861,0.3195780739742861,1.8191239907820045,0.007930385349173022,0.0043594528956542155
Synthetic_Radial_040,Synthetic_Radial,0.9806088948707747,-12.516146282746625,12.516146282746625,0.9848301970631107,0.0003372685237499051,0.0003424636295224704,0.002829190512775265,9.713781057482187,9.713781057482187,0.0024491264701254835,3.912627129301523e-05,0.015975602629877645,1.442323775874722e-07,0.7944705157572385,0.7944705157572385,1.4384163819388553e-07,4.908236559279258e-10,0.003412226458655079,0.4733380785324931,7.657450449176836,7.657450449176836,0.07871415483299325,0.05153463627495805,0.6547060866453267,1.8121050682741673,-0.8175182562477584,0.8175182562477584,1.823195808492673,0.013566351739461276,0.007440973523666564
Synthetic_Radial_041,Synthetic_Radial,0.9835089475715569,-3.6266722894826464,3.6266722894826464,0.9852023438215507,0.0004669283881198586,0.00047394161315957977,0.002912059468175853,3.159855163494064,3.159855163494064,0.002653563475188888,8.180627796283971e-05,0.030828837786210362,1.462159576301475e-07,-0.1778276296519299,0.1778276296519299,1.4631372396521524e-07,5.4878146680073e-10,0.003750692014640966,0.4556170376863018,4.35272321520862,4.35272321520862,0.10132786576395636,0.08139483132768231,0.8032818091371685,1.8197543775931975,-0.5951986671837528,0.5951986671837528,1.832930613400655,0.022137542527114907,0.012077676244400117
Synthetic_Radial_042,Synthetic_Radial,0.9801871197593403,-8.819048855181368,8.819048855181368,0.9853077978956927,0.0005806383672004344,0.0005892964294405321,0.003309326172002433,6.018496949923594,6.018496949923594,0.002773392638176167,8.904773604887731e-05,0.032107872066513034,1.4361728970449813e-07,-0.5447498195760042,0.5447498195760042,1.4390570112809641e-07,5.284383095395284e-10,0.0036720896622398904,0.5939861400380566,5.6661031346238255,5.6661031346238255,0.11434479596532823,0.08465100840401589,0.7403136075291398,1.8205236205665978,-0.4226159308747006,0.4226159308747006,1.8316323625085085,0.02628566774209384,0.014350951795850561
Synthetic_Radial_043,Synthetic_Radial,0.9817641063193041,-9.722639017746438,9.722639017746438,0.9846616034117176,0.00029801549531995785,0.00030265778038574096,0.0025299898585561,8.787353100284296,8.787353100284296,0.0022872656930995137,2.762198740612581e-05,0.012076422724907988,1.4504988705114573e-07,0.9913712698193563,0.9913712698193563,1.4452050364680915e-07,5.329910691915081e-10,0.0036879706876982517,0.3829052915023976,8.033070547979175,8.033070547979175,0.06202114074510066,0.03994539184396762,0.6440609018704487,1.8083074836872737,-1.4213113967088074,1.4213113967088074,1.8214198297454276,0.009225526571513883,0.005065019289264151
